time_s,temp0_C,U1_bottom_C,U2_coilTop_C,U3_top_C,U4_coilMid_C,temp5_C,temp6_C,temp7_C,temp8_C,temp9_C,valve,mode,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,Strat_top_minus_bottom_C,dTbulk_dt_C_per_s,P_bath_W,P_HX_W,UA_corr_W_per_K
50.237,,9.68,-1.45,10.41,9.98,,,,,,1,O,0.8372833333333334,10.045,4.265000000000001,5.779999999999999,0.7300000000000004,0.0007795124525299147,-15.764080327512467,128.37425536999083,22.21007878373544
51.241,,9.73,-1.64,10.44,9.98,,,,,,1,O,0.8540166666666666,10.085,4.17,5.915000000000001,0.7099999999999991,0.0007959017581138312,-16.09552125433601,128.0428144431673,21.647136845844003
52.246,,9.72,-1.91,10.39,9.98,,,,,,1,O,0.8707666666666667,10.055,4.035,6.02,0.6699999999999999,0.0007762352256231066,-15.697804967776086,128.44053072972721,21.33563633384173
53.252,,9.79,-2.24,10.41,10.0,,,,,,1,O,0.8875333333333334,10.1,3.88,6.22,0.620000000000001,0.0007991832690059623,-16.16188324910758,127.97645244839572,20.574992355047545
54.256,,9.73,-2.46,10.45,9.98,,,,,,1,O,0.9042666666666667,10.09,3.7600000000000002,6.33,0.7199999999999989,0.0005710308683095149,-11.547957249823323,132.59037844767997,20.946347306110578
55.261,,9.79,-2.73,10.41,10.02,,,,,,1,O,0.9210166666666667,10.1,3.6449999999999996,6.455,0.620000000000001,0.00045957702736575443,-9.294026224417653,134.84430947308564,20.889900770423804
56.265,,9.72,-2.99,10.48,10.05,,,,,,1,O,0.93775,10.100000000000001,3.5300000000000002,6.570000000000001,0.7599999999999998,0.00042286505890078,-8.551600086150476,135.58673561135282,20.63725047356968
57.271,,9.72,-3.26,10.41,9.98,,,,,,1,O,0.9545166666666667,10.065000000000001,3.3600000000000003,6.705000000000001,0.6899999999999995,0.00021241076436300766,-4.295582887713104,139.8427528097902,20.85648811480838
58.275,,9.74,-3.55,10.52,9.98,,,,,,1,O,0.97125,10.129999999999999,3.2150000000000003,6.914999999999999,0.7799999999999994,9.89907745797208e-05,-2.001890434325694,142.1364452631776,20.554800471898425
59.28,,9.67,-3.8,10.45,9.98,,,,,,1,O,0.988,10.059999999999999,3.0900000000000003,6.969999999999999,0.7799999999999994,-0.00013571452814372322,2.744554902650515,146.88289060015381,21.073585451958945
60.284,,9.76,-4.02,10.39,9.98,,,,,,1,O,1.0047333333333333,10.075,2.9800000000000004,7.094999999999999,0.6300000000000008,-0.00032125044884516733,6.4966478269958206,150.63498352449912,21.231146374136596
61.29,,9.73,-4.3,10.48,9.9,,,,,,1,O,1.0215,10.105,2.8000000000000003,7.305,0.75,-0.0004431943658957574,8.962719661509903,153.1010553590132,20.958392246271487
62.295,,9.7,-4.52,10.45,9.98,,,,,,1,O,1.0382500000000001,10.075,2.7300000000000004,7.344999999999999,0.75,-0.0004956449873374868,10.023428578925998,154.1617642764293,20.988667702713318
63.299,,9.78,-4.85,10.48,9.98,,,,,,1,O,1.0549833333333334,10.129999999999999,2.5650000000000004,7.564999999999999,0.7000000000000011,-0.0007434621162157963,15.035034376232051,159.17337007373536,21.040762732813665
64.304,,9.74,-5.09,10.5,9.93,,,,,,1,O,1.0717333333333334,10.120000000000001,2.42,7.700000000000001,0.7599999999999998,-0.0009545694382046145,19.30425774881192,163.44259344631521,21.226310837183792
65.309,,9.73,-5.25,10.5,10.04,,,,,,1,O,1.0884833333333332,10.115,2.3949999999999996,7.720000000000001,0.7699999999999996,-0.001031923552002967,20.868589992156004,165.00692568965928,21.373954104878145
66.314,,9.77,-5.54,10.46,9.98,,,,,,1,O,1.1052333333333333,10.115,2.22,7.895,0.6900000000000013,-0.001091582862667554,22.07508023172595,166.21341592922926,21.05299758444956
67.318,,9.73,-5.72,10.46,10.02,,,,,,1,O,1.1219666666666666,10.095,2.15,7.945,0.7300000000000004,-0.0015537743884913198,31.421979458459965,175.56031515596325,22.096955966766927
68.324,,9.8,-5.93,10.41,9.95,,,,,,1,O,1.1387333333333334,10.105,2.01,8.095,0.6099999999999994,-0.0018127442971038552,36.65912792033127,180.79746361783458,22.334461225180306
69.328,,9.74,-6.09,10.48,9.91,,,,,,1,O,1.1554666666666666,10.11,1.9100000000000001,8.2,0.7400000000000002,-0.0018841983050999719,38.10414232403674,182.24247802154002,22.224692441651225
70.333,,9.78,-6.42,10.41,9.94,,,,,,1,O,1.1722166666666667,10.094999999999999,1.7599999999999998,8.334999999999999,0.6300000000000008,-0.002048100633598412,41.4187391132607,185.557074810764,22.262396497992082
71.337,,9.8,-6.59,10.46,9.98,,,,,,1,O,1.18895,10.13,1.6950000000000003,8.435,0.6600000000000001,-0.0018612539884873705,37.6401394091801,181.7784751066834,21.550500901800046
72.343,,9.77,-6.82,10.48,9.96,,,,,,1,O,1.2057166666666668,10.125,1.5700000000000003,8.555,0.7100000000000009,-0.0020736668175524876,41.93576405136396,186.07409974886724,21.750333109160405
73.348,,9.77,-7.05,10.48,9.93,,,,,,1,O,1.2224666666666666,10.125,1.44,8.685,0.7100000000000009,-0.002349666097391365,47.517297487545584,191.65563318504888,22.067430418543335
74.352,,9.79,-7.17,10.43,9.85,,,,,,1,O,1.2392,10.11,1.3399999999999999,8.77,0.6400000000000006,-0.0025856878827701167,52.29036605326008,196.42870175076337,22.39779951548043
75.357,,9.74,-7.45,10.44,9.74,,,,,,1,O,1.25595,10.09,1.145,8.945,0.6999999999999993,-0.0028682525420849056,58.00467115858306,202.14300685608634,22.59843564629249
76.362,,9.72,-7.63,10.41,9.65,,,,,,1,O,1.2727,10.065000000000001,1.0100000000000002,9.055000000000001,0.6899999999999995,-0.0030341077950925472,61.35876194015659,205.4970976376599,22.694323317245704
77.367,,9.7,-7.86,10.45,9.55,,,,,,1,O,1.28945,10.075,0.8450000000000002,9.229999999999999,0.75,-0.0031986602570711485,64.68650637874985,208.82484207625316,22.624576606311287
78.371,,9.66,-8.07,10.5,9.38,,,,,,1,O,1.3061833333333333,10.08,0.6550000000000002,9.425,0.8399999999999999,-0.0032747027839096603,66.22431439900507,210.36265009650836,22.31964457257383
79.377,,9.7,-8.2,10.38,9.3,,,,,,1,O,1.3229499999999998,10.04,0.5500000000000007,9.489999999999998,0.6800000000000015,-0.003365178194762921,68.05399863269056,212.19233433019386,22.359571583792825
80.381,,9.61,-8.43,10.44,9.0,,,,,,1,O,1.3396833333333333,10.024999999999999,0.28500000000000014,9.739999999999998,0.8300000000000001,-0.0036175646199416954,73.15800930908092,217.2963450065842,22.3096863456452
81.386,,9.61,-8.64,10.41,8.94,,,,,,1,O,1.3564333333333332,10.01,0.14999999999999947,9.86,0.8000000000000007,-0.003630670999554454,73.42305962398973,217.56139532149302,22.06505023544554
82.391,,9.67,-8.8,10.45,8.74,,,,,,1,O,1.3731833333333334,10.059999999999999,-0.03000000000000025,10.09,0.7799999999999994,-0.003977472157439137,80.4364194398917,224.574755137395,22.25716106416204
83.396,,9.61,-9.05,10.45,8.52,,,,,,1,O,1.3899333333333332,10.03,-0.26500000000000057,10.295,0.8399999999999999,-0.00414466364709706,83.81753293524386,227.95586863274715,22.14238646262721
84.401,,9.63,-9.16,10.44,8.56,,,,,,1,O,1.4066833333333333,10.035,-0.2999999999999998,10.335,0.8099999999999987,-0.0042777303991794555,86.50854186260615,230.64687756010943,22.31706604355195
85.405,,9.54,-9.47,10.46,8.34,,,,,,1,O,1.4234166666666668,10.0,-0.5650000000000004,10.565000000000001,0.9200000000000017,-0.0044350556753184325,89.69013092196468,233.82846661946797,22.132367876901842
86.41,,9.59,-9.65,10.48,8.09,,,,,,1,O,1.4401666666666666,10.035,-0.7800000000000002,10.815000000000001,0.8900000000000006,-0.004524870223691176,91.50645053370667,235.64478623120996,21.78869960528987
87.415,,9.63,-9.92,10.52,7.95,,,,,,1,O,1.4569166666666669,10.075,-0.9849999999999999,11.059999999999999,0.8899999999999988,-0.0047018747909597855,95.08601389757976,239.22434959508305,21.629688028488523
88.42,,9.59,-10.04,10.5,7.77,,,,,,1,O,1.4736666666666667,10.045,-1.1349999999999998,11.18,0.9100000000000001,-0.004818559440098783,97.4457275571177,241.58406325462101,21.608592419912434
89.424,,9.51,-10.25,10.39,7.62,,,,,,1,O,1.4904000000000002,9.95,-1.315,11.264999999999999,0.8800000000000008,-0.004948996487257052,100.08355596179939,244.22189165930268,21.679706316848886
90.43,,9.59,-10.52,10.41,7.46,,,,,,1,O,1.5071666666666668,10.0,-1.5299999999999998,11.53,0.8200000000000003,-0.00507945458663301,102.72181010547938,246.8601458029827,21.41024681725782
91.435,,9.61,-10.66,10.43,7.24,,,,,,1,O,1.5239166666666668,10.02,-1.71,11.73,0.8200000000000003,-0.00516662118274104,104.48458017857207,248.62291587607535,21.19547449923916
92.439,,9.59,-10.88,10.43,7.14,,,,,,1,O,1.5406499999999999,10.01,-1.8700000000000006,11.88,0.8399999999999999,-0.00525248965914465,106.22109837688228,250.35943407438558,21.07402643723784
93.444,,9.59,-11.08,10.52,6.95,,,,,,1,O,1.5574000000000001,10.055,-2.065,12.12,0.9299999999999997,-0.005308194226453771,107.34761184157463,251.48594753907793,20.749665638537785
94.449,,9.51,-11.37,10.45,6.84,,,,,,1,O,1.57415,9.98,-2.2649999999999997,12.245000000000001,0.9399999999999995,-0.005201343619996781,105.18677202719492,249.32510772469823,20.36138078601047
95.454,,9.5,-11.51,10.5,6.6,,,,,,1,O,1.5909,10.0,-2.455,12.455,1.0,-0.005164608834660333,104.44388446333593,248.58222016083923,19.958427953499736
96.458,,9.5,-11.71,10.44,6.48,,,,,,1,O,1.6076333333333332,9.969999999999999,-2.615,12.584999999999999,0.9399999999999995,-0.005035450157510323,101.83190853533128,245.97024423283457,19.544715473407596
97.464,,9.48,-11.91,10.48,6.32,,,,,,1,O,1.6244,9.98,-2.795,12.775,1.0,-0.005049213975740731,102.11025423140481,246.2485899289081,19.275819172517267
98.468,,9.51,-12.11,10.43,6.19,,,,,,1,O,1.6411333333333333,9.969999999999999,-2.9599999999999995,12.929999999999998,0.9199999999999999,-0.005029524784240435,101.71207971169434,245.85041540919764,19.013953241237253
99.473,,9.52,-12.27,10.43,6.01,,,,,,1,O,1.6578833333333334,9.975,-3.13,13.105,0.9100000000000001,-0.0050976917560206095,103.0906203820048,247.2289560795081,18.86523892251111
